x,y,pattern,target_intensity,realized_intensity,radius,pts_per_cluster,id
1.673332390975275e-5,5.560265314711619e-6,aggregate,80,44,0.1,10,784
8.805345552325953e-6,7.238810950575159e-6,aggregate,80,44,0.1,10,784
2.096235095521717e-5,4.737115556516066e-6,aggregate,80,44,0.1,10,784
5.2863891264404695e-6,2.6177355195784423e-6,aggregate,80,44,0.1,10,784
6.064869736306392e-5,2.5371793826818314e-5,aggregate,80,44,0.1,10,784
6.865898460487905e-5,3.2126358135115e-5,aggregate,80,44,0.1,10,784
7.170138497596292e-5,1.9261994040808146e-5,aggregate,80,44,0.1,10,784
7.144354222446124e-5,2.7579808298018363e-5,aggregate,80,44,0.1,10,784
7.840895048068838e-5,2.910820389378286e-5,aggregate,80,44,0.1,10,784
6.514100068032971e-5,2.8286829970241358e-5,aggregate,80,44,0.1,10,784
9.776397959198153e-5,9.871690782560615e-5,aggregate,80,44,0.1,10,784
8.938590525038485e-5,4.156913758794821e-5,aggregate,80,44,0.1,10,784
9.2236915086092475e-05,3.3396292523078165e-5,aggregate,80,44,0.1,10,784
9.798178631317666e-5,3.132450325738255e-5,aggregate,80,44,0.1,10,784
8.599198957624305e-5,3.1741788784026e-5,aggregate,80,44,0.1,10,784
9.340072495989861e-5,3.890120409087069e-5,aggregate,80,44,0.1,10,784
5.2873485194005877e-5,1.029732175552657e-5,aggregate,80,40,0.1,10,785
4.7032027513084855e-5,2.8412309376201775e-6,aggregate,80,40,0.1,10,785
4.0708868698948486e-5,8.71690929753287e-6,aggregate,80,40,0.1,10,785
3.952700072623915e-5,1.2632870832834852e-5,aggregate,80,40,0.1,10,785
4.224686659072849e-5,2.262997290033275e-6,aggregate,80,40,0.1,10,785
4.436771586858286e-5,1.6742718675129177e-5,aggregate,80,40,0.1,10,785
5.1358639703393866e-5,5.1129381876492e-6,aggregate,80,40,0.1,10,785
6.762489798333029e-5,1.815929352347799e-5,aggregate,80,40,0.1,10,785
7.787777584296076e-5,1.9008575266118102e-5,aggregate,80,40,0.1,10,785
8.107572570101337e-5,1.284120466323377e-5,aggregate,80,40,0.1,10,785
7.578897243895125e-5,2.2828843432096096e-5,aggregate,80,40,0.1,10,785
7.448066984892038e-5,1.134464174881227e-5,aggregate,80,40,0.1,10,785
1.1134570840262972e-5,4.6795737815760495e-5,aggregate,80,40,0.1,10,785
8.849461984073578e-6,5.2687633831575366e-5,aggregate,80,40,0.1,10,785
1.4307045198031358e-5,5.2890387580836176e-5,aggregate,80,40,0.1,10,785
2.3392897739715146e-5,5.419026496442898e-5,aggregate,80,40,0.1,10,785
8.80597811374959e-6,5.796703624372054e-5,aggregate,80,40,0.1,10,785
4.092498607139802e-5,6.790113106509609e-5,aggregate,80,40,0.1,10,785
4.599954112915898e-5,6.899981773520764e-5,aggregate,80,40,0.1,10,785
4.597148204982962e-5,5.97966011805454e-5,aggregate,80,40,0.1,10,785
5.207894014101574e-5,6.130759579847342e-5,aggregate,80,40,0.1,10,785
5.294279032400671e-5,5.697394161768209e-5,aggregate,80,40,0.1,10,785
4.1239458673355606e-5,6.17650624873816e-5,aggregate,80,40,0.1,10,785
3.589228208643158e-5,4.230396346453187e-5,aggregate,80,40,0.1,10,785
4.539110210916663e-5,5.049409807238251e-5,aggregate,80,40,0.1,10,785
3.905198448058213e-5,5.285911610319402e-5,aggregate,80,40,0.1,10,785
4.8205849173626114e-5,4.4241961585706465e-5,aggregate,80,40,0.1,10,785
2.9401850829579224e-5,4.3565296832533976e-5,aggregate,80,40,0.1,10,785
3.5968417635241126e-5,4.931916968471344e-5,aggregate,80,40,0.1,10,785
4.423803187459388e-5,3.759825353471864e-5,aggregate,80,40,0.1,10,785
2.832378682791427e-5,6.578967272491481e-5,aggregate,80,40,0.1,10,785
3.5376183184695055e-5,5.712493183323472e-5,aggregate,80,40,0.1,10,785
3.309322351800204e-5,6.465459080357189e-5,aggregate,80,40,0.1,10,785
3.127595343402845e-5,7.173114595446928e-5,aggregate,80,40,0.1,10,785
2.369667064550517e-5,5.852873772624584e-5,aggregate,80,40,0.1,10,785
2.259142772101676e-5,6.711501764280221e-5,aggregate,80,40,0.1,10,785
1.9625166875173184e-5,6.430484494631861e-5,aggregate,80,40,0.1,10,785
2.022186699889685e-5,3.611701422318206e-6,aggregate,80,40,0.1,10,785
9.093255873738362e-5,2.4627475160984296e-5,aggregate,80,40,0.1,10,785
9.43028483578391e-5,2.205394479522067e-5,aggregate,80,40,0.1,10,785
3.691486623875604e-5,9.88186305298588e-5,aggregate,80,39,0.1,3,786
7.544367818653344e-5,8.553266896405698e-5,aggregate,80,39,0.1,3,786
7.021771384610794e-5,7.643433617394233e-5,aggregate,80,39,0.1,3,786
7.874980426995957e-5,7.329782289597138e-5,aggregate,80,39,0.1,3,786
4.387434986345968e-5,6.501089516725911e-5,aggregate,80,39,0.1,3,786
4.804456878667453e-5,6.157029168516038e-5,aggregate,80,39,0.1,3,786
1.2488033223174748e-5,4.841718469694932e-6,aggregate,80,39,0.1,3,786
8.837442316537845e-5,9.458447631704362e-5,aggregate,80,39,0.1,3,786
8.51294324863425e-5,4.727210631009128e-6,aggregate,80,39,0.1,3,786
7.418891505036041e-5,2.7266654152548274e-6,aggregate,80,39,0.1,3,786
9.05305885894289e-5,1.1985808067370632e-6,aggregate,80,39,0.1,3,786
7.421900028574997e-5,8.041161138297295e-6,aggregate,80,39,0.1,3,786
4.989791106577467e-5,3.756455049565288e-5,aggregate,80,39,0.1,3,786
5.8229428790724506e-5,4.570061630227747e-5,aggregate,80,39,0.1,3,786
1.912716503488505e-5,9.027859990340151e-5,aggregate,80,39,0.1,3,786
1.896940501374338e-5,9.866595672863706e-5,aggregate,80,39,0.1,3,786
1.1900293977262648e-5,9.607789324103812e-5,aggregate,80,39,0.1,3,786
5.843175979159461e-5,7.299566544222811e-5,aggregate,80,39,0.1,3,786
4.355996096441747e-5,7.457263746572154e-5,aggregate,80,39,0.1,3,786
7.454130772517826e-5,4.028615360732145e-5,aggregate,80,39,0.1,3,786
9.07661612823482e-5,3.9099366639324816e-5,aggregate,80,39,0.1,3,786
8.107305493433138e-5,3.386374394590061e-5,aggregate,80,39,0.1,3,786
9.848184869905168e-5,2.7616057624132098e-5,aggregate,80,39,0.1,3,786
5.07546859660549e-6,8.037326742202595e-5,aggregate,80,39,0.1,3,786
1.3756550865947274e-5,7.397918812908198e-5,aggregate,80,39,0.1,3,786
9.689481181403352e-7,7.678859798746632e-5,aggregate,80,39,0.1,3,786
1.1221648311649075e-5,5.998833673632203e-5,aggregate,80,39,0.1,3,786
3.2221447290518875e-5,5.082460735264252e-5,aggregate,80,39,0.1,3,786
3.063442765866922e-5,3.669763411766508e-5,aggregate,80,39,0.1,3,786
9.220550774865657e-5,6.018031186927434e-5,aggregate,80,39,0.1,3,786
8.854343481356063e-5,5.523952736690253e-5,aggregate,80,39,0.1,3,786
9.718400479271475e-5,6.542203758791611e-5,aggregate,80,39,0.1,3,786
8.21790656666323e-5,6.747534759363778e-5,aggregate,80,39,0.1,3,786
9.043581192065146e-5,6.80113533453224e-5,aggregate,80,39,0.1,3,786
4.887945075617222e-7,3.89521888894223e-5,aggregate,80,39,0.1,3,786
4.856716524376793e-5,6.708907557022181e-5,aggregate,80,39,0.1,3,786
5.6487592389499735e-5,5.1421825254381664e-5,aggregate,80,39,0.1,3,786
9.363673737103701e-5,1.0582870400818579e-5,aggregate,80,39,0.1,3,786
4.967391169783868e-6,9.547757864560025e-5,aggregate,80,39,0.1,3,786
8.703418927390213e-5,8.484046308040845e-5,aggregate,80,46,0.1,3,787
3.1253277134322176e-6,6.65802841747372e-5,aggregate,80,46,0.1,3,787
7.110743123513935e-5,6.682356964123458e-5,aggregate,80,46,0.1,3,787
3.534099703867203e-5,4.866540316562786e-6,aggregate,80,46,0.1,3,787
4.774533788980147e-5,8.560117556645695e-6,aggregate,80,46,0.1,3,787
6.18386148060493e-5,4.466559207606181e-5,aggregate,80,46,0.1,3,787
2.7623061703125685e-5,8.324771375302207e-5,aggregate,80,46,0.1,3,787
2.1650098033143653e-5,8.15611050371023e-5,aggregate,80,46,0.1,3,787
3.44944916654058e-5,7.832610415145476e-5,aggregate,80,46,0.1,3,787
2.1275407494537004e-5,7.566721630896524e-5,aggregate,80,46,0.1,3,787
7.00724603222948e-5,9.664459224574055e-5,aggregate,80,46,0.1,3,787
6.363222629870658e-5,9.01648505869564e-5,aggregate,80,46,0.1,3,787
7.461846205281685e-5,8.537403416228521e-5,aggregate,80,46,0.1,3,787
7.221721600467997e-5,9.218833242937296e-5,aggregate,80,46,0.1,3,787
1.615756166721731e-5,1.8048887022891702e-6,aggregate,80,46,0.1,3,787
1.1860294889181031e-5,4.095606275366716e-6,aggregate,80,46,0.1,3,787
2.1620564267801158e-5,9.140176374139844e-6,aggregate,80,46,0.1,3,787
1.964921098451508e-5,2.0263526259855764e-5,aggregate,80,46,0.1,3,787
1.549922013265416e-5,1.2139396466432674e-5,aggregate,80,46,0.1,3,787
1.4484700539423763e-5,2.298664703900036e-5,aggregate,80,46,0.1,3,787
2.28561704441955e-5,5.106598471884071e-5,aggregate,80,46,0.1,3,787
4.44157295871711e-6,4.970671119121168e-5,aggregate,80,46,0.1,3,787
7.532924839207791e-5,7.071025271322271e-5,aggregate,80,46,0.1,3,787
7.970703356445723e-5,6.875234849197346e-5,aggregate,80,46,0.1,3,787
6.729897704148933e-5,7.201334670326542e-5,aggregate,80,46,0.1,3,787
6.972867308229255e-5,8.178303123253822e-5,aggregate,80,46,0.1,3,787
9.591250990900652e-5,6.739391037695577e-5,aggregate,80,46,0.1,3,787
2.0215555662784735e-5,3.873634584096647e-5,aggregate,80,46,0.1,3,787
9.924641378524204e-5,3.177213250746739e-5,aggregate,80,46,0.1,3,787
2.1273603400826542e-5,4.583880039580068e-5,aggregate,80,46,0.1,3,787
3.110856171190742e-5,4.7912324265710527e-5,aggregate,80,46,0.1,3,787
2.5258705423076135e-5,4.596301152389371e-5,aggregate,80,46,0.1,3,787
1.0540160510883052e-6,5.4070564367601185e-5,aggregate,80,46,0.1,3,787
1.3005877919694878e-5,4.6342458692555914e-5,aggregate,80,46,0.1,3,787
5.671096063730647e-6,4.328223374517415e-5,aggregate,80,46,0.1,3,787
1.5813751245239813e-5,5.566828333047651e-5,aggregate,80,46,0.1,3,787
8.895050403937407e-5,7.552673716607256e-5,aggregate,80,46,0.1,3,787
8.198323678598174e-5,7.480802953031268e-5,aggregate,80,46,0.1,3,787
9.993529300380705e-5,6.544728582117354e-5,aggregate,80,46,0.1,3,787
9.80373937738914e-5,5.707657890849853e-5,aggregate,80,46,0.1,3,787
3.247302963536055e-5,5.4002483315149244e-5,aggregate,80,46,0.1,3,787
3.119861769080146e-5,4.04139060277381e-5,aggregate,80,46,0.1,3,787
3.526684012283124e-5,4.2850394156798554e-5,aggregate,80,46,0.1,3,787
2.1597679697448525e-5,9.89614398822089e-5,aggregate,80,46,0.1,3,787
3.342181434840673e-5,1.255783442218284e-5,aggregate,80,46,0.1,3,787
4.0990170184426026e-5,1.1655432311946078e-5,aggregate,80,46,0.1,3,787
4.5705598178952955e-5,8.17038461683188e-5,aggregate,80,46,0.1,3,788
3.636623112494573e-5,8.605127054375311e-5,aggregate,80,46,0.1,3,788
2.6250060712137958e-5,2.944198014655041e-6,aggregate,80,46,0.1,3,788
3.5202294007562226e-5,5.479852189872495e-6,aggregate,80,46,0.1,3,788
7.650926544237787e-5,1.2042284547337008e-5,aggregate,80,46,0.1,3,788
6.995252623528321e-5,2.460326707198526e-5,aggregate,80,46,0.1,3,788
6.529627079178332e-5,2.336742931267853e-5,aggregate,80,46,0.1,3,788
8.612061202471477e-5,1.9904538359297793e-5,aggregate,80,46,0.1,3,788
6.117463350073305e-5,6.00461081292557e-5,aggregate,80,46,0.1,3,788
5.7126437266392096e-5,7.525595731439152e-5,aggregate,80,46,0.1,3,788
2.7667298449639034e-5,4.468357106888574e-5,aggregate,80,46,0.1,3,788
2.771453134864101e-5,3.333098191862722e-5,aggregate,80,46,0.1,3,788
5.005347023096467e-5,5.339171512183477e-5,aggregate,80,46,0.1,3,788
5.909827091119066e-5,4.723927690106269e-5,aggregate,80,46,0.1,3,788
5.089135639973406e-5,2.9499930197222674e-5,aggregate,80,46,0.1,3,788
1.6430208442625096e-5,3.532206908783006e-5,aggregate,80,46,0.1,3,788
7.811400512168976e-6,3.29675620338593e-5,aggregate,80,46,0.1,3,788
1.3774806883526959e-5,3.9072013713355275e-5,aggregate,80,46,0.1,3,788
2.0344469758132584e-5,4.427291212499458e-5,aggregate,80,46,0.1,3,788
3.916915784999206e-5,9.866878963618502e-5,aggregate,80,46,0.1,3,788
2.5445727672178438e-5,5.161822283679929e-5,aggregate,80,46,0.1,3,788
3.754703866477075e-5,4.821644259681078e-5,aggregate,80,46,0.1,3,788
2.512947312786328e-5,5.778676481269341e-5,aggregate,80,46,0.1,3,788
9.991100244879692e-5,2.7214084374810145e-5,aggregate,80,46,0.1,3,788
8.131273584365386e-5,3.5943213770879346e-5,aggregate,80,46,0.1,3,788
8.3092423628663e-5,3.234410547117348e-5,aggregate,80,46,0.1,3,788
3.943752831832759e-5,4.0880437835857435e-5,aggregate,80,46,0.1,3,788
8.670348116780699e-5,7.090436682795951e-5,aggregate,80,46,0.1,3,788
8.826702319139637e-5,6.509309886281746e-5,aggregate,80,46,0.1,3,788
8.938098446197686e-5,7.387259114153156e-5,aggregate,80,46,0.1,3,788
2.737907799508127e-5,7.72463743363232e-5,aggregate,80,46,0.1,3,788
3.926541920108663e-5,7.760721270749791e-5,aggregate,80,46,0.1,3,788
2.3991534557522055e-5,7.046162835810672e-5,aggregate,80,46,0.1,3,788
4.389471346823008e-5,5.618016200591033e-5,aggregate,80,46,0.1,3,788
3.414304749491762e-5,4.300760570456882e-5,aggregate,80,46,0.1,3,788
9.355492128054559e-5,6.897050971501894e-5,aggregate,80,46,0.1,3,788
7.839993405040746e-6,3.969653271922665e-5,aggregate,80,46,0.1,3,788
9.92469522653272e-5,2.004726969185315e-5,aggregate,80,46,0.1,3,788
8.399348872015983e-5,8.764180512121037e-5,aggregate,80,46,0.1,3,788
7.608511321643663e-6,2.1352744303020518e-5,aggregate,80,46,0.1,3,788
1.409176647991331e-6,1.2728591995279499e-5,aggregate,80,46,0.1,3,788
9.563702188078995e-5,9.538740304798583e-5,aggregate,80,46,0.1,3,788
1.188185352803253e-5,5.2398537391228775e-5,aggregate,80,46,0.1,3,788
1.5864569244370665e-5,4.799863986898354e-5,aggregate,80,46,0.1,3,788
1.6819878648163937e-5,6.251765523139342e-5,aggregate,80,46,0.1,3,788
9.05798084563435e-5,5.877487783161133e-5,aggregate,80,46,0.1,3,788
3.101272043664123e-5,5.579846410613712e-5,aggregate,80,57,0.1,5,789
3.9619452174724606e-5,4.469393551656107e-5,aggregate,80,57,0.1,5,789
4.410847057139289e-5,8.714718126911696e-5,aggregate,80,57,0.1,5,789
4.293089428882766e-5,9.21010646767934e-5,aggregate,80,57,0.1,5,789
5.8454374601692784e-5,9.95262490211027e-5,aggregate,80,57,0.1,5,789
5.4976966152529435e-6,7.568207405744991e-5,aggregate,80,57,0.1,5,789
9.390923594155553e-6,7.513613006044643e-5,aggregate,80,57,0.1,5,789
1.8346053267210497e-5,7.298101645396431e-5,aggregate,80,57,0.1,5,789
1.1145937668761208e-5,8.022601077818341e-5,aggregate,80,57,0.1,5,789
9.363230265275951e-6,6.1815802724669e-5,aggregate,80,57,0.1,5,789
2.8746438111047165e-5,7.590786587698912e-5,aggregate,80,57,0.1,5,789
1.4954347907576486e-5,7.93563822062416e-5,aggregate,80,57,0.1,5,789
2.4026529979431177e-5,6.76651857859598e-5,aggregate,80,57,0.1,5,789
9.846807809953879e-5,5.829550162387376e-5,aggregate,80,57,0.1,5,789
9.564239329816533e-5,6.816538168680587e-5,aggregate,80,57,0.1,5,789
9.131195733167264e-5,6.353671440135061e-5,aggregate,80,57,0.1,5,789
9.378642200089006e-5,7.438030616279618e-5,aggregate,80,57,0.1,5,789
9.842636695801517e-5,6.370021504799921e-5,aggregate,80,57,0.1,5,789
8.030228238840632e-5,8.654596575308173e-5,aggregate,80,57,0.1,5,789
7.696529799977216e-5,8.361942360009279e-5,aggregate,80,57,0.1,5,789
5.810328082241892e-5,5.745562694919702e-5,aggregate,80,57,0.1,5,789
5.2915723229014055e-5,6.0408671928202465e-5,aggregate,80,57,0.1,5,789
6.015992793787395e-5,7.23297355807791e-5,aggregate,80,57,0.1,5,789
6.773645118408323e-5,7.619660928600254e-5,aggregate,80,57,0.1,5,789
9.127034853923362e-5,3.0742342560615394e-6,aggregate,80,57,0.1,5,789
9.873628830577343e-5,6.433489530199971e-6,aggregate,80,57,0.1,5,789
7.444206313469631e-5,6.601213968328713e-5,aggregate,80,57,0.1,5,789
4.123138039963257e-5,2.1757924619372137e-5,aggregate,80,57,0.1,5,789
3.555270220818288e-5,2.907135258444297e-5,aggregate,80,57,0.1,5,789
4.796912294375418e-5,2.5370080438129474e-5,aggregate,80,57,0.1,5,789
4.015908502652176e-5,3.4409540528805616e-5,aggregate,80,57,0.1,5,789
3.5938569650849095e-5,4.010438087553362e-5,aggregate,80,57,0.1,5,789
4.472568907860312e-5,4.398093758689614e-5,aggregate,80,57,0.1,5,789
3.631575241221535e-5,5.3345083450762066e-5,aggregate,80,57,0.1,5,789
3.8693932165064326e-5,8.466609283875157e-5,aggregate,80,57,0.1,5,789
5.4858622371694724e-5,7.87786640526751e-5,aggregate,80,57,0.1,5,789
4.9079753847482493e-5,7.435920847798482e-5,aggregate,80,57,0.1,5,789
4.9031316654918424e-5,7.007652046133165e-5,aggregate,80,57,0.1,5,789
8.229966515591313e-5,4.849449619956905e-5,aggregate,80,57,0.1,5,789
7.734356618232349e-5,4.8095744887301234e-5,aggregate,80,57,0.1,5,789
8.109304269519881e-5,4.3243432956107224e-5,aggregate,80,57,0.1,5,789
8.865077652024464e-5,4.744698311839264e-5,aggregate,80,57,0.1,5,789
9.509346446437825e-5,3.37578368740624e-5,aggregate,80,57,0.1,5,789
9.122161321846553e-5,4.007192153961421e-5,aggregate,80,57,0.1,5,789
2.492882568380501e-5,3.4873165170400946e-5,aggregate,80,57,0.1,5,789
2.2066650689040892e-5,2.325019309133243e-5,aggregate,80,57,0.1,5,789
1.4951716571187291e-5,2.3454034008774993e-5,aggregate,80,57,0.1,5,789
2.301002694768318e-5,2.824812069512452e-5,aggregate,80,57,0.1,5,789
1.880107376518975e-5,3.147344729603016e-5,aggregate,80,57,0.1,5,789
5.0012816336577283e-05,9.956346875296518e-5,aggregate,80,57,0.1,5,789
5.3895695164250225e-5,8.695951141613257e-5,aggregate,80,57,0.1,5,789
6.276247314420581e-5,9.626683696560743e-5,aggregate,80,57,0.1,5,789
5.997102773259647e-5,2.2856611881166834e-5,aggregate,80,57,0.1,5,789
6.703968360703039e-5,6.34691685978077e-6,aggregate,80,57,0.1,5,789
7.116064628367195e-5,1.9154102148078123e-5,aggregate,80,57,0.1,5,789
6.311773304468878e-5,2.0096193257188314e-5,aggregate,80,57,0.1,5,789
6.007713083399568e-5,6.559685999361042e-6,aggregate,80,57,0.1,5,789
2.2286801058673957e-6,5.393537637740367e-5,aggregate,80,61,0.1,5,790
8.811807684844824e-5,1.238419068590723e-5,aggregate,80,61,0.1,5,790
4.981863693255315e-5,7.795642895246965e-5,aggregate,80,61,0.1,5,790
4.922754821475364e-5,6.42545739289714e-5,aggregate,80,61,0.1,5,790
4.772240066645166e-5,7.158925260668077e-5,aggregate,80,61,0.1,5,790
4.336826111645357e-5,6.84874728329737e-5,aggregate,80,61,0.1,5,790
6.244257502137562e-5,2.9010580024034318e-5,aggregate,80,61,0.1,5,790
5.7147683050365116e-5,3.0145561447503584e-5,aggregate,80,61,0.1,5,790
9.806688759302515e-5,9.121913949913519e-5,aggregate,80,61,0.1,5,790
9.56840570545046e-5,7.977864100931759e-5,aggregate,80,61,0.1,5,790
9.998278608289504e-5,8.388329283204452e-5,aggregate,80,61,0.1,5,790
7.512354661725391e-5,2.178599456236284e-6,aggregate,80,61,0.1,5,790
8.441548370820072e-5,8.643876029733218e-6,aggregate,80,61,0.1,5,790
7.558744081093763e-5,6.076829252770139e-6,aggregate,80,61,0.1,5,790
7.255854686233351e-5,3.0468989698275905e-5,aggregate,80,61,0.1,5,790
8.54242440929027e-5,2.6052396217673526e-5,aggregate,80,61,0.1,5,790
8.019407593948446e-5,2.3274303231327476e-5,aggregate,80,61,0.1,5,790
9.185044619101962e-5,2.9080170753790897e-5,aggregate,80,61,0.1,5,790
1.9101248328084714e-5,1.8098667931922586e-5,aggregate,80,61,0.1,5,790
1.586799938322288e-5,1.2566969837421102e-5,aggregate,80,61,0.1,5,790
1.2542034812943731e-5,9.039674719409664e-6,aggregate,80,61,0.1,5,790
6.843771002045138e-5,7.885270594241368e-5,aggregate,80,61,0.1,5,790
6.195860451949153e-5,8.668555292021859e-5,aggregate,80,61,0.1,5,790
7.341386242402065e-5,8.793925592761249e-5,aggregate,80,61,0.1,5,790
6.465425611952085e-5,8.321957960806676e-5,aggregate,80,61,0.1,5,790
9.691294784322579e-5,2.409519914558354e-5,aggregate,80,61,0.1,5,790
9.75216333463832e-5,2.8617966005967184e-5,aggregate,80,61,0.1,5,790
9.993982919034529e-5,1.887125024463096e-5,aggregate,80,61,0.1,5,790
2.0282287622500774e-5,1.0783004901155747e-6,aggregate,80,61,0.1,5,790
2.411071335570958e-5,3.2990168223896363e-6,aggregate,80,61,0.1,5,790
4.643310512344743e-5,9.903671803442194e-5,aggregate,80,61,0.1,5,790
3.906285945937652e-5,9.844318038420545e-5,aggregate,80,61,0.1,5,790
7.735344081544861e-5,4.359583549781614e-5,aggregate,80,61,0.1,5,790
6.950250788046629e-5,3.963633618345785e-5,aggregate,80,61,0.1,5,790
8.145009222514885e-5,4.0296670581176506e-5,aggregate,80,61,0.1,5,790
7.261213084035563e-5,5.2524086205269276e-5,aggregate,80,61,0.1,5,790
3.670877537588001e-5,2.2318770170100562e-5,aggregate,80,61,0.1,5,790
3.539847753049842e-5,6.952869909938707e-6,aggregate,80,61,0.1,5,790
5.1313608769273925e-5,1.4985790671774926e-5,aggregate,80,61,0.1,5,790
3.3105015750456666e-5,1.896227043436437e-5,aggregate,80,61,0.1,5,790
6.134152926524595e-5,5.380069783881867e-5,aggregate,80,61,0.1,5,790
6.302699221383832e-5,4.181308274618389e-5,aggregate,80,61,0.1,5,790
6.198653314533666e-5,4.888009176800804e-5,aggregate,80,61,0.1,5,790
6.708339794017302e-5,5.6887931087929046e-5,aggregate,80,61,0.1,5,790
5.2576440015336924e-5,5.374090508671166e-5,aggregate,80,61,0.1,5,790
8.708603294547211e-5,4.6435350240157865e-5,aggregate,80,61,0.1,5,790
7.555812640442093e-5,5.5663202520915855e-5,aggregate,80,61,0.1,5,790
8.38045068825327e-5,6.293935028469458e-5,aggregate,80,61,0.1,5,790
8.881520293331194e-5,5.2211462209962746e-5,aggregate,80,61,0.1,5,790
8.463138517135775e-5,5.093496627414148e-5,aggregate,80,61,0.1,5,790
9.616840481130933e-5,5.59200297128046e-5,aggregate,80,61,0.1,5,790
9.348075826147461e-5,4.807451427907185e-5,aggregate,80,61,0.1,5,790
3.7621766325764806e-5,8.100243339002323e-5,aggregate,80,61,0.1,5,790
4.373430555727376e-5,7.633457487870125e-5,aggregate,80,61,0.1,5,790
5.140527656074803e-5,7.328396899717899e-5,aggregate,80,61,0.1,5,790
4.156268927278539e-5,8.482488703002766e-5,aggregate,80,61,0.1,5,790
1.1255691639121819e-5,5.59178339854057e-5,aggregate,80,61,0.1,5,790
9.656808771138477e-6,6.806307355873282e-5,aggregate,80,61,0.1,5,790
3.879330102885605e-6,6.163331271852163e-5,aggregate,80,61,0.1,5,790
5.895638865500236e-7,6.630593189032026e-5,aggregate,80,61,0.1,5,790
5.063774637497474e-6,6.721560051674844e-5,aggregate,80,61,0.1,5,790
6.878637142726892e-5,7.438291781077537e-5,aggregate,80,83,0.1,5,791
2.767242654781091e-6,9.975059198789322e-5,aggregate,80,83,0.1,5,791
1.698343705860983e-5,4.66462357576676e-5,aggregate,80,83,0.1,5,791
3.494968478882865e-5,4.3871053212367225e-5,aggregate,80,83,0.1,5,791
1.230293502309567e-5,4.266238524685482e-5,aggregate,80,83,0.1,5,791
1.5976821015770995e-5,3.676471664722812e-5,aggregate,80,83,0.1,5,791
7.308808610751375e-5,4.060368444170182e-5,aggregate,80,83,0.1,5,791
6.634915383496973e-5,4.133720364725173e-5,aggregate,80,83,0.1,5,791
7.74423962858888e-5,2.962346089772569e-5,aggregate,80,83,0.1,5,791
7.76305794398067e-5,3.969849863776576e-5,aggregate,80,83,0.1,5,791
7.021646346855976e-5,3.666249891892299e-5,aggregate,80,83,0.1,5,791
6.314701358432938e-5,7.465230768030764e-5,aggregate,80,83,0.1,5,791
7.28733009745916e-5,8.107437801330526e-5,aggregate,80,83,0.1,5,791
6.696818685474394e-5,8.395020644238197e-5,aggregate,80,83,0.1,5,791
7.15546860595843e-5,8.670427237120971e-5,aggregate,80,83,0.1,5,791
5.161578132783916e-6,6.0646219830788076e-5,aggregate,80,83,0.1,5,791
9.430498488291496e-6,5.645611690709052e-5,aggregate,80,83,0.1,5,791
2.925265254360661e-7,6.637878298955078e-5,aggregate,80,83,0.1,5,791
5.628132696952284e-5,5.64831989124713e-5,aggregate,80,83,0.1,5,791
4.937916379686368e-5,5.559063190990362e-5,aggregate,80,83,0.1,5,791
9.568702177332218e-5,9.469695702640552e-6,aggregate,80,83,0.1,5,791
9.561538562321115e-5,2.8596769834459704e-6,aggregate,80,83,0.1,5,791
9.07955857321995e-5,6.856701414078125e-6,aggregate,80,83,0.1,5,791
6.411715344001479e-5,1.2685459054624621e-5,aggregate,80,83,0.1,5,791
6.002034660259581e-5,1.407329061412547e-5,aggregate,80,83,0.1,5,791
2.0790250574982356e-5,3.8135995558881556e-5,aggregate,80,83,0.1,5,791
3.038391192361282e-5,4.727653776122631e-5,aggregate,80,83,0.1,5,791
2.8936381693874294e-5,9.892164417508282e-5,aggregate,80,83,0.1,5,791
2.4512866198316184e-5,9.859993702497948e-5,aggregate,80,83,0.1,5,791
2.3034875887771068e-5,9.492971957766942e-5,aggregate,80,83,0.1,5,791
1.824897805452671e-5,9.980101504026844e-5,aggregate,80,83,0.1,5,791
2.72719695607445e-5,6.786067385571514e-5,aggregate,80,83,0.1,5,791
3.1145087840490226e-5,6.323127806583666e-5,aggregate,80,83,0.1,5,791
2.260172706513558e-5,6.198497357197084e-5,aggregate,80,83,0.1,5,791
2.6439319198337902e-5,9.036132371847834e-5,aggregate,80,83,0.1,5,791
2.3865712424774003e-5,8.713583425901117e-5,aggregate,80,83,0.1,5,791
2.80766761023163e-5,8.527240138164495e-5,aggregate,80,83,0.1,5,791
3.065670265241517e-5,9.018079765442823e-5,aggregate,80,83,0.1,5,791
2.0031393016822515e-5,9.193496737999243e-5,aggregate,80,83,0.1,5,791
3.828683148544565e-5,8.966599494614688e-5,aggregate,80,83,0.1,5,791
7.437547361523067e-5,1.8213224878350076e-5,aggregate,80,83,0.1,5,791
8.791140914594598e-5,3.062293730532257e-5,aggregate,80,83,0.1,5,791
5.207189433237805e-5,1.62629796868908e-5,aggregate,80,83,0.1,5,791
5.958199327944946e-5,5.4521170854104255e-6,aggregate,80,83,0.1,5,791
5.117541857213315e-5,2.2224020065433218e-5,aggregate,80,83,0.1,5,791
3.4489469325194405e-5,8.776781021079517e-5,aggregate,80,83,0.1,5,791
4.053118381661856e-5,7.607986736686562e-5,aggregate,80,83,0.1,5,791
3.7190124650193435e-5,7.329128341463922e-5,aggregate,80,83,0.1,5,791
